156 1658903330 3.000000 -1.000000 3.000000 3.000000 1.800000
156 1658903329 3.000000 -1.000000 3.000000 3.000000 1.800000
156 1658903328 3.000000 -1.000000 3.000000 3.000000 1.800000
156 1658903327 3.000000 -1.000000 3.000000 3.000000 1.800000
156 1658903326 3.000000 -1.000000 3.000000 3.000000 1.800000
156 1658903320 4.600000 -1.000000 4.600000 4.600000 4.232000
156 1658903319 4.600000 -1.000000 4.600000 4.600000 4.232000
156 1658903318 4.600000 -1.000000 4.600000 4.600000 4.232000
156 1658903317 4.600000 -1.000000 4.600000 4.600000 4.232000
156 1658903316 4.600000 -1.000000 4.600000 4.600000 4.232000
156 1658903315 4.800000 -1.000000 4.800000 4.800000 4.608000
156 1658903314 4.800000 -1.000000 4.800000 4.800000 4.608000
156 1658903313 4.800000 -1.000000 4.800000 4.800000 4.608000
156 1658903312 4.800000 -1.000000 4.800000 4.800000 4.608000
156 1658903311 4.800000 -1.000000 4.800000 4.800000 4.608000
156 1658903310 9.600000 -1.000000 9.600000 9.600000 18.432000
156 1658903309 9.600000 -1.000000 9.600000 9.600000 18.432000
156 1658903308 9.600000 -1.000000 9.600000 9.600000 18.432000
156 1658903307 9.600000 -1.000000 9.600000 9.600000 18.432000
156 1658903306 9.600000 -1.000000 9.600000 9.600000 18.432000
156 1658903305 9.800000 -1.000000 9.800000 9.800000 19.208000
156 1658903304 9.800000 -1.000000 9.800000 9.800000 19.208000
156 1658903303 9.800000 -1.000000 9.800000 9.800000 19.208000
156 1658903302 9.800000 -1.000000 9.800000 9.800000 19.208000
156 1658903301 9.800000 -1.000000 9.800000 9.800000 19.208000
156 1658903300 6.800000 -1.000000 6.800000 6.800000 9.248000
156 1658903299 6.800000 -1.000000 6.800000 6.800000 9.248000
156 1658903298 6.800000 -1.000000 6.800000 6.800000 9.248000
156 1658903297 6.800000 -1.000000 6.800000 6.800000 9.248000
156 1658903296 6.800000 -1.000000 6.800000 6.800000 9.248000
156 1658903295 5.200000 -1.000000 5.200000 5.200000 5.408000
156 1658903294 5.200000 -1.000000 5.200000 5.200000 5.408000
156 1658903293 5.200000 -1.000000 5.200000 5.200000 5.408000
156 1658903292 5.200000 -1.000000 5.200000 5.200000 5.408000
156 1658903291 5.200000 -1.000000 5.200000 5.200000 5.408000
156 1658903290 5.200000 -1.000000 5.200000 5.200000 5.408000
156 1658903289 5.200000 -1.000000 5.200000 5.200000 5.408000
156 1658903288 5.200000 -1.000000 5.200000 5.200000 5.408000
156 1658903287 5.200000 -1.000000 5.200000 5.200000 5.408000
156 1658903286 5.200000 -1.000000 5.200000 5.200000 5.408000
165 1658903330 0.200000 -1.000000 0.200000 0.200000 0.008000
165 1658903329 0.200000 -1.000000 0.200000 0.200000 0.008000
165 1658903328 0.200000 -1.000000 0.200000 0.200000 0.008000
165 1658903327 0.200000 -1.000000 0.200000 0.200000 0.008000
165 1658903326 0.200000 -1.000000 0.200000 0.200000 0.008000
165 1658903320 0.400000 -1.000000 0.400000 0.400000 0.032000
165 1658903319 0.400000 -1.000000 0.400000 0.400000 0.032000
165 1658903318 0.400000 -1.000000 0.400000 0.400000 0.032000
165 1658903317 0.400000 -1.000000 0.400000 0.400000 0.032000
165 1658903316 0.400000 -1.000000 0.400000 0.400000 0.032000
165 1658903315 0.200000 -1.000000 0.200000 0.200000 0.008000
165 1658903314 0.200000 -1.000000 0.200000 0.200000 0.008000
165 1658903313 0.200000 -1.000000 0.200000 0.200000 0.008000
165 1658903312 0.200000 -1.000000 0.200000 0.200000 0.008000
165 1658903311 0.200000 -1.000000 0.200000 0.200000 0.008000
165 1658903310 0.400000 -1.000000 0.400000 0.400000 0.032000
165 1658903309 0.400000 -1.000000 0.400000 0.400000 0.032000
165 1658903308 0.400000 -1.000000 0.400000 0.400000 0.032000
165 1658903307 0.400000 -1.000000 0.400000 0.400000 0.032000
165 1658903306 0.400000 -1.000000 0.400000 0.400000 0.032000
165 1658903305 0.400000 -1.000000 0.400000 0.400000 0.032000
165 1658903304 0.400000 -1.000000 0.400000 0.400000 0.032000
165 1658903303 0.400000 -1.000000 0.400000 0.400000 0.032000
165 1658903302 0.400000 -1.000000 0.400000 0.400000 0.032000
165 1658903301 0.400000 -1.000000 0.400000 0.400000 0.032000
165 1658903300 0.200000 -1.000000 0.200000 0.200000 0.008000
165 1658903299 0.200000 -1.000000 0.200000 0.200000 0.008000
165 1658903298 0.200000 -1.000000 0.200000 0.200000 0.008000
165 1658903297 0.200000 -1.000000 0.200000 0.200000 0.008000
165 1658903296 0.200000 -1.000000 0.200000 0.200000 0.008000
165 1658903295 0.200000 -1.000000 0.200000 0.200000 0.008000
165 1658903294 0.200000 -1.000000 0.200000 0.200000 0.008000
165 1658903293 0.200000 -1.000000 0.200000 0.200000 0.008000
165 1658903292 0.200000 -1.000000 0.200000 0.200000 0.008000
165 1658903291 0.200000 -1.000000 0.200000 0.200000 0.008000
