147 1658903281 1.000000 -1.000000 -101.000000 0.000000 0.000000
147 1658903282 1.000000 -1.000000 -101.000000 0.000000 0.000000
147 1658903283 1.000000 -1.000000 -101.000000 0.000000 0.000000
147 1658903284 1.000000 -1.000000 -101.000000 0.000000 0.000000
147 1658903285 1.000000 -1.000000 -101.000000 0.000000 0.000000
147 1658903352 0.500000 -1.000000 0.500000 0.500000 0.050000
147 1658903351 0.500000 -1.000000 0.500000 0.500000 0.050000
147 1658903350 0.200000 -1.000000 0.200000 0.200000 0.008000
147 1658903349 0.200000 -1.000000 0.200000 0.200000 0.008000
147 1658903348 0.200000 -1.000000 0.200000 0.200000 0.008000
147 1658903347 0.200000 -1.000000 0.200000 0.200000 0.008000
147 1658903346 0.200000 -1.000000 0.200000 0.200000 0.008000
147 1658903345 0.200000 -1.000000 0.200000 0.200000 0.008000
147 1658903344 0.200000 -1.000000 0.200000 0.200000 0.008000
147 1658903343 0.200000 -1.000000 0.200000 0.200000 0.008000
147 1658903342 0.200000 -1.000000 0.200000 0.200000 0.008000
147 1658903341 0.200000 -1.000000 0.200000 0.200000 0.008000
147 1658903340 0.200000 -1.000000 0.200000 0.200000 0.008000
147 1658903339 0.200000 -1.000000 0.200000 0.200000 0.008000
147 1658903338 0.200000 -1.000000 0.200000 0.200000 0.008000
147 1658903337 0.200000 -1.000000 0.200000 0.200000 0.008000
147 1658903336 0.200000 -1.000000 0.200000 0.200000 0.008000
147 1658903335 0.200000 -1.000000 0.200000 0.200000 0.008000
147 1658903334 0.200000 -1.000000 0.200000 0.200000 0.008000
147 1658903333 0.200000 -1.000000 0.200000 0.200000 0.008000
147 1658903332 0.200000 -1.000000 0.200000 0.200000 0.008000
147 1658903331 0.200000 -1.000000 0.200000 0.200000 0.008000
147 1658903330 0.600000 -1.000000 0.600000 0.600000 0.072000
147 1658903329 0.600000 -1.000000 0.600000 0.600000 0.072000
147 1658903328 0.600000 -1.000000 0.600000 0.600000 0.072000
147 1658903327 0.600000 -1.000000 0.600000 0.600000 0.072000
147 1658903326 0.600000 -1.000000 0.600000 0.600000 0.072000
147 1658903320 0.800000 -1.000000 0.800000 0.800000 0.128000
147 1658903319 0.800000 -1.000000 0.800000 0.800000 0.128000
147 1658903318 0.800000 -1.000000 0.800000 0.800000 0.128000
147 1658903317 0.800000 -1.000000 0.800000 0.800000 0.128000
147 1658903316 0.800000 -1.000000 0.800000 0.800000 0.128000
147 1658903315 0.600000 -1.000000 0.600000 0.600000 0.072000
147 1658903314 0.600000 -1.000000 0.600000 0.600000 0.072000
147 1658903313 0.600000 -1.000000 0.600000 0.600000 0.072000
147 1658903312 0.600000 -1.000000 0.600000 0.600000 0.072000
147 1658903311 0.600000 -1.000000 0.600000 0.600000 0.072000
147 1658903310 0.600000 -1.000000 0.600000 0.600000 0.072000
147 1658903309 0.600000 -1.000000 0.600000 0.600000 0.072000
147 1658903308 0.600000 -1.000000 0.600000 0.600000 0.072000
147 1658903307 0.600000 -1.000000 0.600000 0.600000 0.072000
147 1658903306 0.600000 -1.000000 0.600000 0.600000 0.072000
147 1658903305 1.000000 -1.000000 1.000000 1.000000 0.200000
147 1658903304 1.000000 -1.000000 1.000000 1.000000 0.200000
147 1658903303 1.000000 -1.000000 1.000000 1.000000 0.200000
147 1658903302 1.000000 -1.000000 1.000000 1.000000 0.200000
147 1658903301 1.000000 -1.000000 1.000000 1.000000 0.200000
147 1658903300 0.400000 -1.000000 0.400000 0.400000 0.032000
147 1658903299 0.400000 -1.000000 0.400000 0.400000 0.032000
147 1658903298 0.400000 -1.000000 0.400000 0.400000 0.032000
147 1658903297 0.400000 -1.000000 0.400000 0.400000 0.032000
147 1658903296 0.400000 -1.000000 0.400000 0.400000 0.032000
